12.5 0.59943 0.590653
17.5 0.637204 0.626464
22.5 0.671261 0.658821
27.5 0.696802 0.679024
32.5 0.70302 0.694006
37.5 0.719772 0.70821
42.5 0.728205 0.70593
47.5 0.72593 0.71709
52.5 0.720188 0.711789
57.5 0.722549 0.705718
62.5 0.737821 0.708076
67.5 0.7185 0.702164
