12.5 0.333394 0.328916
17.5 0.388938 0.38152
22.5 0.442237 0.433918
27.5 0.484101 0.470726
32.5 0.499165 0.492043
37.5 0.525605 0.516372
42.5 0.533699 0.518971
47.5 0.540747 0.533312
52.5 0.550178 0.542676
57.5 0.54459 0.52974
62.5 0.566857 0.544935
67.5 0.556904 0.543099
