12.5 0.427149 0.421214
17.5 0.479084 0.470036
22.5 0.522676 0.512892
27.5 0.561416 0.546288
32.5 0.571546 0.563783
37.5 0.5907 0.580351
42.5 0.606112 0.591917
47.5 0.602182 0.594055
52.5 0.6089 0.600928
57.5 0.602473 0.585245
62.5 0.625101 0.600535
67.5 0.61466 0.600807
