12.5 0.387845 0.290924
17.5 0.428144 0.318457
22.5 0.476991 0.355511
27.5 0.510602 0.373734
32.5 0.514921 0.383984
37.5 0.521865 0.386418
42.5 0.531935 0.381956
47.5 0.488098 0.360271
52.5 0.463623 0.338656
57.5 0.433638 0.307792
62.5 0.408818 0.290817
67.5 0.360283 0.258268
