12.5 0.37777 0.278162
17.5 0.383622 0.282376
22.5 0.427821 0.313202
27.5 0.454052 0.3227
32.5 0.463766 0.334517
37.5 0.477878 0.337429
42.5 0.471944 0.324939
47.5 0.437712 0.301431
52.5 0.414009 0.282753
57.5 0.389958 0.258542
62.5 0.354511 0.229412
67.5 0.318114 0.200104
