  5.000000E+00  3.710339E+06
  7.500000E+00  4.097390E+05
  1.000000E+01  8.896293E+04
  1.250000E+01  2.583111E+04
  1.500000E+01  8.961876E+03
  1.750000E+01  3.498749E+03
  2.000000E+01  1.480718E+03
  2.250000E+01  6.667950E+02
  2.500000E+01  3.156029E+02
  2.750000E+01  1.541781E+02
  3.000000E+01  7.726729E+01
  3.250000E+01  3.954990E+01
  3.500000E+01  2.043083E+01
  3.750000E+01  1.067519E+01
  4.000000E+01  5.584097E+00
  4.250000E+01  2.917994E+00
  4.500000E+01  1.521706E+00
  4.750000E+01  7.858571E-01
  5.000000E+01  4.026321E-01
  5.250000E+01  2.032756E-01
  5.500000E+01  1.008541E-01
  5.750000E+01  4.898678E-02
  6.000000E+01  2.322408E-02
  6.250000E+01  1.066434E-02
  6.500000E+01  4.743778E-03
  6.750000E+01  2.023427E-03
  7.000000E+01  8.209270E-04
  7.250000E+01  3.147589E-04
  7.500000E+01  1.126575E-04
  7.750000E+01  3.704205E-05
  8.000000E+01  1.096468E-05
