  5.000000E+00  1.227609E+07
  7.500000E+00  1.325351E+06
  1.000000E+01  2.456487E+05
  1.250000E+01  6.203421E+04
  1.500000E+01  1.904149E+04
  1.750000E+01  6.684661E+03
  2.000000E+01  2.573415E+03
  2.250000E+01  1.062188E+03
  2.500000E+01  4.613178E+02
  2.750000E+01  2.075908E+02
  3.000000E+01  9.612400E+01
  3.250000E+01  4.537754E+01
  3.500000E+01  2.165793E+01
  3.750000E+01  1.042927E+01
  4.000000E+01  5.032043E+00
  4.250000E+01  2.419809E+00
  4.500000E+01  1.160199E+00
  4.750000E+01  5.500719E-01
  5.000000E+01  2.578593E-01
  5.250000E+01  1.188950E-01
  5.500000E+01  5.365449E-02
  5.750000E+01  2.364493E-02
  6.000000E+01  1.013020E-02
  6.250000E+01  4.197621E-03
  6.500000E+01  1.669777E-03
  6.750000E+01  6.343347E-04
  7.000000E+01  2.274564E-04
  7.250000E+01  7.620361E-05
  7.500000E+01  2.348087E-05
  7.750000E+01  6.520197E-06
  8.000000E+01  1.576981E-06
