15 0.7479348
16 0.75195828
17 0.7556647
18 0.75907431
19 0.76220735
20 0.76508408
21 0.76772786
22 0.77017465
23 0.77246352
24 0.77463353
25 0.77672377
26 0.77877332
27 0.78082124
28 0.78290662
29 0.78506852
30 0.78734602
31 0.78976252
32 0.79227862
33 0.79483925
34 0.79738935
35 0.79987384
36 0.80223765
37 0.80442571
38 0.80638295
39 0.80805429
40 0.80938467
