12.5 0.380689 0.281845
17.5 0.401519 0.296206
22.5 0.446521 0.330332
27.5 0.476909 0.345511
32.5 0.48504 0.356278
37.5 0.498651 0.357555
42.5 0.494076 0.350294
47.5 0.460248 0.33172
52.5 0.434988 0.308603
57.5 0.404576 0.280695
62.5 0.381194 0.258037
67.5 0.34025 0.228423
