  5.000000E+00  1.232317E+07
  7.500000E+00  1.396452E+06
  1.000000E+01  2.670321E+05
  1.250000E+01  6.922306E+04
  1.500000E+01  2.180078E+04
  1.750000E+01  7.862947E+03
  2.000000E+01  3.114239E+03
  2.250000E+01  1.324531E+03
  2.500000E+01  5.940619E+02
  2.750000E+01  2.767394E+02
  3.000000E+01  1.328890E+02
  3.250000E+01  6.519174E+01
  3.500000E+01  3.240675E+01
  3.750000E+01  1.629613E+01
  4.000000E+01  8.231075E+00
  4.250000E+01  4.154765E+00
  4.500000E+01  2.098335E+00
  4.750000E+01  1.051433E+00
  5.000000E+01  5.230113E-01
  5.250000E+01  2.568067E-01
  5.500000E+01  1.240520E-01
  5.750000E+01  5.874390E-02
  6.000000E+01  2.717731E-02
  6.250000E+01  1.219141E-02
  6.500000E+01  5.296706E-03
  6.750000E+01  2.207269E-03
  7.000000E+01  8.747953E-04
  7.250000E+01  3.275590E-04
  7.500000E+01  1.143776E-04
  7.750000E+01  3.663102E-05
  8.000000E+01  1.054167E-05
